,name,product_url,rating,review_count,price,product_type
20,"Havit Mechanical Keyboard and Mouse Combo RGB Gaming 104 Keys Blue Switches Wired USB Keyboards with Detachable Wrist Rest, Programmable Gaming Mouse for PC Gamer Computer Desktop (Black)",https://www.amazon.com/Mechanical-Keyboard-Keyboards-Detachable-Programmable/dp/B07QS6MG8B/ref=sr_1_19?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-19,4.4 out of 5 stars,"1,370",$57.99,Keyboard
21,"Wireless Keyboard and Mouse, WISFOX Full-Size Wireless Mouse and Keyboard Combo,2.4GHz Silent USB Wireless Keyboard Mouse Combo for PC Desktops Computer, Laptops, Windows",https://www.amazon.com/Wireless-Keyboard-Full-Size-Desktops-Computer/dp/B07XDWCLYF/ref=sr_1_20?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-20,4.5 out of 5 stars,672,$36.99,Keyboard
22,Logitech MK235 Wireless Keyboard and Mouse,https://www.amazon.com/Logitech-MK235-Wireless-Keyboard-Mouse/dp/B01AROOL12/ref=sr_1_21?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-21,4.1 out of 5 stars,"1,363",,Keyboard
23,"VicTsing Gaming Keyboard, USB Wired Keyboard, Quiet Durable All-Metal Panel Computer Keyboard, Bright Rainbow LED Backlit Keyboard for Desktop, Computer - Black",https://www.amazon.com/VicTsing-All-Metal-Spill-Resistant-Ergonomic-Ultra-Slim/dp/B07FKMM3GX/ref=sr_1_22?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-22,4.3 out of 5 stars,"1,938",$25.99,Keyboard
24,Manhattan 104-key Black Wired Keyboard with Built-in 5 ft. (1.5 m) USB-A Cable and LED Indicator Lights,https://www.amazon.com/Manhattan-104-key-Keyboard-Built-Indicator/dp/B07RQVB3HQ/ref=sr_1_23?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-23,4.1 out of 5 stars,55,$9.99,Keyboard
25,Logitech Wireless Keyboard K270 with Long-Range Wireless,https://www.amazon.com/Logitech-Wireless-Keyboard-K270-Long-Range/dp/B004N627KS/ref=sr_1_24?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-24,4.2 out of 5 stars,965,,Keyboard
26,"VictSing RGB Gaming Keyboard Metallic, RGB Backlit Gaming Keyboard, Metal-Panel Wired Keyboard with Mobile Phone Holder, Quiet Click Computer Keyboard with Ergonomic Wrist Rest for PC Gamers, Black",https://www.amazon.com/VictSing-Keyboard-Metallic-Metal-Panel-Ergonomic/dp/B0872WG4HG/ref=sr_1_25?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-25,4.8 out of 5 stars,17,$28.99,Keyboard
27,"Wireless Keyboard and Mouse, Jelly Comb 2.4G Slim Compact Quiet Small Keyboard and Mouse Combo for Windows, Laptop, PC, Notebook-Black and Gray",https://www.amazon.com/Wireless-Keyboard-Jelly-Comb-Notebook-Black/dp/B07VKL2V2M/ref=sr_1_26?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-26,4.5 out of 5 stars,"1,101",$33.99,Keyboard
28,"Macally USB Wired Keyboard and Mouse Combo Bundle - Simple & Easy to Use Ultra Slim Keyboard Mouse Combo - Compatible with Windows 10/8/7/Vista/Xp, etc. - Plug & Play",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers-intl-ship_sr_pg2_1?ie=UTF8&adId=A02772313W2TNOBJQ0JLB&url=%2FMacally-Keyboard-Computer-Notebook-ChromeBook%2Fdp%2FB07R853R1P%2Fref%3Dsr_1_27_sspa%3Fcrid%3DS4CZCD6PTNU6%26dchild%3D1%26keywords%3Dkeyboard%26qid%3D1594377044%26s%3Dcomputers-intl-ship%26sprefix%3Dkey%252Caps%252C252%26sr%3D1-27-spons%26psc%3D1&qualifier=1594377398&id=6396878070226837&widgetName=sp_mtf,4.5 out of 5 stars,54,$19.99,Keyboard
29,"Macally 2.4G Wireless Keyboard for PC Computer, Desktop, Laptop, Surface Pro, Smart TV - Ultra Slim Full Size Keyboard with Numeric Keypad - Compatible with Windows 10/8/7/Vista/XP, etc.",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers-intl-ship_sr_pg2_1?ie=UTF8&adId=A0926090VAIPNRG8613N&url=%2FMacally-Wireless-Keyboard-Computer-Desktop%2Fdp%2FB07R21K3BQ%2Fref%3Dsr_1_28_sspa%3Fcrid%3DS4CZCD6PTNU6%26dchild%3D1%26keywords%3Dkeyboard%26qid%3D1594377044%26s%3Dcomputers-intl-ship%26sprefix%3Dkey%252Caps%252C252%26sr%3D1-28-spons%26psc%3D1&qualifier=1594377398&id=6396878070226837&widgetName=sp_mtf,4.3 out of 5 stars,276,$21.99,Keyboard
30,"Perixx PERIBOARD-317 Wired Backlit USB Keyboard, Big Print Letter with White Illuminated LED",https://www.amazon.com/Perixx-11474-PERIBOARD-317-Illuminated-Dimension/dp/B06XW8QXVG/ref=sr_1_29?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-29,4.3 out of 5 stars,"1,246",$19.99,Keyboard
31,"Wireless Keyboard and Mouse Combo, FENIFOX USB Slim 2.4G Full Size Ergonomic Compact with Number Pad for Laptop Mac PC Computer Windows -Silver White",https://www.amazon.com/Wireless-Keyboard-FENIFOX-Compatible-Computer/dp/B07JG4F5FN/ref=sr_1_30?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-30,3.8 out of 5 stars,936,$34.99,Keyboard
32,"VicTsing Wireless Keyboard and Mouse Combo [Energy Saving], 3 Level DPI Adjustable Wireless Mouse and 2.4GHz Computer Keyboard, Independent On/Off Switch, Num/Caps/Power Indicator, Black",https://www.amazon.com/VicTsing-Keyboard-Adjustable-Independent-Indicator/dp/B07TT3VN4X/ref=sr_1_31?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-31,4.4 out of 5 stars,837,$30.99,Keyboard
33,Microsoft Ergonomic Keyboard (LXM-00001),https://www.amazon.com/Microsoft-LXM-00001-Ergonomic-Keyboard/dp/B07Y414QXJ/ref=sr_1_32?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-32,4.2 out of 5 stars,274,$49.75,Keyboard
34,"Wireless Keyboard and Mouse, Vssoplor 2.4GHz Rechargeable Compact Quiet Full-Size Keyboard and Mouse Combo with Nano USB Receiver for Windows, Laptop, PC, Notebook-Dark Gray",https://www.amazon.com/Vive-Rechargeable-Whisper-Quiet-Full-Size-Notebook-Dark/dp/B07JJGCSHR/ref=sr_1_33?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-33,4.4 out of 5 stars,"1,371",$55.99,Keyboard
35,"LANGTU Membrane Gaming Keyboard, Rainbow LED Backlit Quiet Keyboard for Office, USB Wired All-Metal Panel 25 Keys Anti-ghosting Computer Keyboard 104 Keys - L1 White/Silver",https://www.amazon.com/LANGTU-Membrane-Keyboard-All-Metal-Anti-ghosting/dp/B07QV839G5/ref=sr_1_34?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-34,4.3 out of 5 stars,452,$29.99,Keyboard
36,"Gaming Keyboard, RATEL All-Metal Panel with Mechanical Feeling Colorful Rainbow LED Backlit USB Computer Wired Keyboard for PC/MAC/Desktop Pro Gamer",https://www.amazon.com/Keyboard-RATEL-Colorful-Spill-Resistant-Computer/dp/B07QLBJGJS/ref=sr_1_35?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-35,4.4 out of 5 stars,362,$21.99,Keyboard
37,"VicTsing Wireless Keyboard and Mouse [Whisper Quiet], 2.4GHz Wireless Keyboard Mouse Combo, Computer Keyboard and Wireless Mouse, USB Unifying Receiver, for PC Computer Laptop Windows iMac,Black",https://www.amazon.com/VicTsing-Wireless-Keyboard-Computer-Unifying/dp/B082KB9T78/ref=sr_1_36?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-36,4.3 out of 5 stars,"1,058",$22.99,Keyboard
38,"SR Wireless Keyboard Mouse Combo,Thin,Quiet,Compact,Full Size,2.4G USB Keyboard Combo for Pc Computer Laptop Notebook Windows 7, 8, 10",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers-intl-ship_sr_pg2_1?ie=UTF8&adId=A04704382YQFA8TNVX8AK&url=%2FSR-Wireless-Keyboard-Computer-Notebook%2Fdp%2FB07S47Y4W8%2Fref%3Dsr_1_37_sspa%3Fcrid%3DS4CZCD6PTNU6%26dchild%3D1%26keywords%3Dkeyboard%26qid%3D1594377044%26s%3Dcomputers-intl-ship%26sprefix%3Dkey%252Caps%252C252%26sr%3D1-37-spons%26psc%3D1&qualifier=1594377398&id=6396878070226837&widgetName=sp_btf,4.1 out of 5 stars,19,$25.99,Keyboard
39,"Wireless Keyboard Mouse Combo, Cimetech Compact Full Size Wireless Keyboard and Mouse Set 2.4G Ultra-Thin Sleek Design for Windows, Computer, Desktop, PC, Notebook, Laptop - (Turqouise)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers-intl-ship_sr_pg2_1?ie=UTF8&adId=A0193344E4T4LONQ2R0W&url=%2FWireless-Keyboard-Cimetech-Ultra-Thin-Computer%2Fdp%2FB07SS6Q7GN%2Fref%3Dsr_1_38_sspa%3Fcrid%3DS4CZCD6PTNU6%26dchild%3D1%26keywords%3Dkeyboard%26qid%3D1594377044%26s%3Dcomputers-intl-ship%26sprefix%3Dkey%252Caps%252C252%26sr%3D1-38-spons%26psc%3D1&qualifier=1594377398&id=6396878070226837&widgetName=sp_btf,4.2 out of 5 stars,848,$35.99,Keyboard
40,"USB Keyboard for Computer in Windows or Mac OS, Aluminum Wired Keyboard Compatible with Microsoft Surface Keyboard",https://www.amazon.com/Keyboard-Computer-Aluminum-Compatible-Microsoft/dp/B084FX7ZJJ/ref=sr_1_35?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-35,3.9 out of 5 stars,9,$35.99,Keyboard
41,"Lenovo Preferred Pro II Wired External USB Keyboard ( 4X30M86879) Factory Sealed Retail Product For USA, black",https://www.amazon.com/Preferred-External-Keyboard-4X30M86879-Factory/dp/B06ZZF95T6/ref=sr_1_36?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-36,4.6 out of 5 stars,144,$24.95,Keyboard
42,"HyperX Alloy Core RGB – Membrane Gaming Keyboard – Comfortable Quiet Silent Keys with RGB LED Lighting Effects, Spill Resistant, Dedicated Media Keys, Compatible with Windows 10/8.1/8/7 – Black",https://www.amazon.com/HyperX-Alloy-Core-RGB-Comfortable/dp/B07HRNKTCM/ref=sr_1_37?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-37,4.5 out of 5 stars,590,$49.99,Keyboard
43,"Perixx Periboard-512 Ergonomic Split Keyboard - Natural Ergonomic Design - Black - Bulky Size 19.09""x9.29""x1.73""",https://www.amazon.com/Perixx-PERIBOARD-512-Ergonomic-Split-Keyboard/dp/B075GZVD4T/ref=sr_1_39?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-39,4.2 out of 5 stars,"1,635",$45.49,Keyboard
44,"Wired Keyboard and Mouse, Jelly Comb Ultra Thin Full Size USB Wire Corded Keyboard Mouse Combo Set with Number Pad for Computer, Laptop, PC, Desktop, Notebook, Windows 7, 8, 10 (Black)",https://www.amazon.com/Keyboard-Jelly-Comb-Computer-Notebook/dp/B07PMKK5H4/ref=sr_1_40?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-40,4.5 out of 5 stars,214,$21.99,Keyboard
45,"Rosewill 104 Normal Keys 12 Function Keys USB Wired Multimedia Keyboard, Black (RK-700M)",https://www.amazon.com/Rosewill-Function-Multimedia-Keyboard-RK-700M/dp/B004F34TC8/ref=sr_1_41?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-41,4.1 out of 5 stars,38,$19.19,Keyboard
46,"Wireless Keyboard, J JOYACCESS 2.4G Slim and Compact Wireless Keyboard for Computer,Laptop,Windows,PC,Desktop,Smart TV-Black and Grey",https://www.amazon.com/Wireless-Keyboard-JOYACCESS-Compact-Keyboard-Black/dp/B07K6MGLDL/ref=sr_1_42?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-42,4.3 out of 5 stars,"1,285",$29.58,Keyboard
47,Mafiti RK100 3 Color LED Backlit Gaming Keyboard USB Wired Multimedia Mechanical Feel Keyboard for Primer Gaming Office,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers-intl-ship_sr_pg3_1?ie=UTF8&adId=A04787302GUDYHLPKBBR8&url=%2FMafiti-Backlit-Keyboard-Multimedia-Keyboard%2Fdp%2FB074SJNXJK%2Fref%3Dsr_1_43_sspa%3Fcrid%3DS4CZCD6PTNU6%26dchild%3D1%26keywords%3Dkeyboard%26qid%3D1594377044%26s%3Dcomputers-intl-ship%26sprefix%3Dkey%252Caps%252C252%26sr%3D1-43-spons%26psc%3D1&qualifier=1594377399&id=1992621520732896&widgetName=sp_mtf,4.3 out of 5 stars,534,$20.99,Keyboard
48,"Rechargeable Wireless Keyboard Mouse, Jelly Comb KS037 Ergonomic Ultra Slim Full Size Metal Wireless Keyboard and Mouse Combo Set for Windows, Computer, Desktop, PC, Notebook, Laptop (Gray Black)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers-intl-ship_sr_pg3_1?ie=UTF8&adId=A1001376177S2LMNYW5L0&url=%2FRechargeable-Wireless-Jelly-Comb-Ergonomic%2Fdp%2FB07WCNVKYX%2Fref%3Dsr_1_44_sspa%3Fcrid%3DS4CZCD6PTNU6%26dchild%3D1%26keywords%3Dkeyboard%26qid%3D1594377044%26s%3Dcomputers-intl-ship%26sprefix%3Dkey%252Caps%252C252%26sr%3D1-44-spons%26psc%3D1&qualifier=1594377399&id=1992621520732896&widgetName=sp_mtf,4.5 out of 5 stars,375,$38.99,Keyboard
49,"Durgod Taurus K320 TKL Mechanical Gaming Keyboard - 87 Keys - Double Shot PBT - NKRO - USB Type C (Cherry Brown, White)",https://www.amazon.com/DURGOD-Mechanical-Keyboard-Connector-Typists/dp/B07B8DS585/ref=sr_1_46?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-46,4.6 out of 5 stars,448,$99.00,Keyboard
50,"Wireless Keyboard and Mouse, seenda 2.4GHz Silent USB Wireless Keyboard Mouse Combo with Numeric Keypad for Computer, Desktop, PC, Laptop, Surface, Smart TV and Windows 10/8/ 7 - Black",https://www.amazon.com/Wireless-Keyboard-Numeric-Computer-Desktop/dp/B083TWG15D/ref=sr_1_47?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-47,4.6 out of 5 stars,103,$29.99,Keyboard
51,Bluetooth Keyboard - Seenda Universal Bluetooth Rechargeable Wireless Keyboard with Number Pad Full-Size Ergonomic Slim Quiet Design for Windows Android Computer Desktop PC Laptop Surface Smart TV,https://www.amazon.com/Bluetooth-Keyboard-Universal-Rechargeable-Full-Size/dp/B086JHXL7W/ref=sr_1_48?crid=S4CZCD6PTNU6&dchild=1&keywords=keyboard&qid=1594377044&s=computers-intl-ship&sprefix=key%2Caps%2C252&sr=1-48,4.3 out of 5 stars,22,$29.99,Keyboard
